,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
4087,SAU,GDP,TOT,USD_CAP,A,2019,49055.64124,
4088,SAU,GDP,TOT,USD_CAP,A,2020,46378.34325,
4117,EA19,GDP,TOT,USD_CAP,A,1995,20482.61363,
4118,EA19,GDP,TOT,USD_CAP,A,1996,21116.02301,
4119,EA19,GDP,TOT,USD_CAP,A,1997,21961.37532,
4120,EA19,GDP,TOT,USD_CAP,A,1998,23015.0074,
4121,EA19,GDP,TOT,USD_CAP,A,1999,23902.7107,
4122,EA19,GDP,TOT,USD_CAP,A,2000,25388.37832,
4123,EA19,GDP,TOT,USD_CAP,A,2001,26585.502999999997,
4124,EA19,GDP,TOT,USD_CAP,A,2002,27621.69178,
4125,EA19,GDP,TOT,USD_CAP,A,2003,28074.64212,
4126,EA19,GDP,TOT,USD_CAP,A,2004,29180.07943,
4127,EA19,GDP,TOT,USD_CAP,A,2005,30176.44053,
4128,EA19,GDP,TOT,USD_CAP,A,2006,32641.991089999996,
4129,EA19,GDP,TOT,USD_CAP,A,2007,34536.323130000004,
4130,EA19,GDP,TOT,USD_CAP,A,2008,35828.25574,
4131,EA19,GDP,TOT,USD_CAP,A,2009,34906.66406,
4132,EA19,GDP,TOT,USD_CAP,A,2010,35898.19375,
4133,EA19,GDP,TOT,USD_CAP,A,2011,37388.92,
4134,EA19,GDP,TOT,USD_CAP,A,2012,37759.39707,
4135,EA19,GDP,TOT,USD_CAP,A,2013,39016.594430000005,
4136,EA19,GDP,TOT,USD_CAP,A,2014,40050.01367,
4137,EA19,GDP,TOT,USD_CAP,A,2015,41146.496810000004,
4138,EA19,GDP,TOT,USD_CAP,A,2016,43633.54995,
4139,EA19,GDP,TOT,USD_CAP,A,2017,45718.95603,
4140,EA19,GDP,TOT,USD_CAP,A,2018,47633.13423,
4141,EA19,GDP,TOT,USD_CAP,A,2019,50339.032660000004,
4142,EA19,GDP,TOT,USD_CAP,A,2020,48279.669780000004,
4143,EA19,GDP,TOT,USD_CAP,A,2021,51512.89686,
4144,EA19,GDP,TOT,USD_CAP,A,2022,56602.30557999999,
4163,ARG,GDP,TOT,USD_CAP,A,2004,12303.22154,
4164,ARG,GDP,TOT,USD_CAP,A,2005,13681.225869999998,
4165,ARG,GDP,TOT,USD_CAP,A,2006,15090.095980000002,
4166,ARG,GDP,TOT,USD_CAP,A,2007,16728.64281,
4167,ARG,GDP,TOT,USD_CAP,A,2008,17567.14205,
4168,ARG,GDP,TOT,USD_CAP,A,2009,16472.55477,
4169,ARG,GDP,TOT,USD_CAP,A,2010,18063.91434,
4170,ARG,GDP,TOT,USD_CAP,A,2011,19322.227130000003,
4171,ARG,GDP,TOT,USD_CAP,A,2012,19641.35286,
4172,ARG,GDP,TOT,USD_CAP,A,2013,20131.68042,
4173,ARG,GDP,TOT,USD_CAP,A,2014,19683.7715,
4174,ARG,GDP,TOT,USD_CAP,A,2015,20105.19899,
4175,ARG,GDP,TOT,USD_CAP,A,2016,20307.87005,
4176,ARG,GDP,TOT,USD_CAP,A,2017,23597.11776,
4177,ARG,GDP,TOT,USD_CAP,A,2018,23290.675740000002,
4178,ARG,GDP,TOT,USD_CAP,A,2019,23003.27718,
4179,ARG,GDP,TOT,USD_CAP,A,2020,20763.27162,
4180,ARG,GDP,TOT,USD_CAP,A,2021,23649.64293,
4213,CRI,GDP,TOT,USD_CAP,A,1991,5499.863082,
4214,CRI,GDP,TOT,USD_CAP,A,1992,6008.48589,
4215,CRI,GDP,TOT,USD_CAP,A,1993,6445.100154,
4216,CRI,GDP,TOT,USD_CAP,A,1994,6683.887118,
4217,CRI,GDP,TOT,USD_CAP,A,1995,6906.601806000001,
4218,CRI,GDP,TOT,USD_CAP,A,1996,6951.482043000001,
4219,CRI,GDP,TOT,USD_CAP,A,1997,7268.555279000001,
4220,CRI,GDP,TOT,USD_CAP,A,1998,7689.86427,
4221,CRI,GDP,TOT,USD_CAP,A,1999,7934.314138,
4222,CRI,GDP,TOT,USD_CAP,A,2000,8247.745652,
4223,CRI,GDP,TOT,USD_CAP,A,2001,8544.268172,
4224,CRI,GDP,TOT,USD_CAP,A,2002,8816.949795,
4225,CRI,GDP,TOT,USD_CAP,A,2003,9244.799762,
4226,CRI,GDP,TOT,USD_CAP,A,2004,9755.749861,
4227,CRI,GDP,TOT,USD_CAP,A,2005,10296.53168,
4228,CRI,GDP,TOT,USD_CAP,A,2006,11214.354809999999,
4229,CRI,GDP,TOT,USD_CAP,A,2007,12292.27277,
4230,CRI,GDP,TOT,USD_CAP,A,2008,12936.4332,
4231,CRI,GDP,TOT,USD_CAP,A,2009,12711.16512,
4232,CRI,GDP,TOT,USD_CAP,A,2010,13325.31112,
4233,CRI,GDP,TOT,USD_CAP,A,2011,14068.154869999998,
4234,CRI,GDP,TOT,USD_CAP,A,2012,14852.9299,
4235,CRI,GDP,TOT,USD_CAP,A,2013,15542.3684,
4236,CRI,GDP,TOT,USD_CAP,A,2014,16615.97408,
4237,CRI,GDP,TOT,USD_CAP,A,2015,17649.31485,
4238,CRI,GDP,TOT,USD_CAP,A,2016,19119.33615,
4239,CRI,GDP,TOT,USD_CAP,A,2017,20368.23027,
4240,CRI,GDP,TOT,USD_CAP,A,2018,21312.71338,
4241,CRI,GDP,TOT,USD_CAP,A,2019,22739.24191,
4242,CRI,GDP,TOT,USD_CAP,A,2020,21755.52807,
4243,CRI,GDP,TOT,USD_CAP,A,2021,22612.37529,E
4244,CRI,GDP,TOT,USD_CAP,A,2022,24776.738999999998,E
4273,BGR,GDP,TOT,USD_CAP,A,1995,7743.454898000001,
4274,BGR,GDP,TOT,USD_CAP,A,1996,6848.973755,
4275,BGR,GDP,TOT,USD_CAP,A,1997,5750.536954,
4276,BGR,GDP,TOT,USD_CAP,A,1998,6177.96293,
4277,BGR,GDP,TOT,USD_CAP,A,1999,5807.7988399999995,
4278,BGR,GDP,TOT,USD_CAP,A,2000,6422.840204,
4279,BGR,GDP,TOT,USD_CAP,A,2001,7044.384802,
4280,BGR,GDP,TOT,USD_CAP,A,2002,7755.004951000001,
4281,BGR,GDP,TOT,USD_CAP,A,2003,8365.517212,
4282,BGR,GDP,TOT,USD_CAP,A,2004,9125.494978,
4283,BGR,GDP,TOT,USD_CAP,A,2005,10183.855609999999,
4284,BGR,GDP,TOT,USD_CAP,A,2006,11261.22503,
4285,BGR,GDP,TOT,USD_CAP,A,2007,12629.313409999999,
4286,BGR,GDP,TOT,USD_CAP,A,2008,14100.623109999999,
4287,BGR,GDP,TOT,USD_CAP,A,2009,13918.8399,
4288,BGR,GDP,TOT,USD_CAP,A,2010,14681.04812,
4289,BGR,GDP,TOT,USD_CAP,A,2011,15747.103640000001,
4290,BGR,GDP,TOT,USD_CAP,A,2012,16327.88581,
4291,BGR,GDP,TOT,USD_CAP,A,2013,16647.055819999998,
4292,BGR,GDP,TOT,USD_CAP,A,2014,17616.82405,
4293,BGR,GDP,TOT,USD_CAP,A,2015,18391.89874,
4294,BGR,GDP,TOT,USD_CAP,A,2016,20074.36397,
4295,BGR,GDP,TOT,USD_CAP,A,2017,21469.90094,
4296,BGR,GDP,TOT,USD_CAP,A,2018,23015.93851,
4297,BGR,GDP,TOT,USD_CAP,A,2019,25170.07567,
4298,BGR,GDP,TOT,USD_CAP,A,2020,25293.67531,
4299,BGR,GDP,TOT,USD_CAP,A,2021,28105.86501,
4300,BGR,GDP,TOT,USD_CAP,A,2022,31837.00603,P
4329,HRV,GDP,TOT,USD_CAP,A,1995,8054.486828,
4330,HRV,GDP,TOT,USD_CAP,A,1996,8804.328633,
4331,HRV,GDP,TOT,USD_CAP,A,1997,9534.308165,
4332,HRV,GDP,TOT,USD_CAP,A,1998,9887.514194,
4333,HRV,GDP,TOT,USD_CAP,A,1999,9939.959320999998,
4334,HRV,GDP,TOT,USD_CAP,A,2000,10669.444109999999,
4335,HRV,GDP,TOT,USD_CAP,A,2001,11648.25344,B
4336,HRV,GDP,TOT,USD_CAP,A,2002,12765.077809999999,
4337,HRV,GDP,TOT,USD_CAP,A,2003,13690.48661,
4338,HRV,GDP,TOT,USD_CAP,A,2004,14681.80348,
4339,HRV,GDP,TOT,USD_CAP,A,2005,15449.696580000002,
4340,HRV,GDP,TOT,USD_CAP,A,2006,17604.32505,
4341,HRV,GDP,TOT,USD_CAP,A,2007,19515.99353,
4342,HRV,GDP,TOT,USD_CAP,A,2008,20972.69096,
4343,HRV,GDP,TOT,USD_CAP,A,2009,20221.94531,
4344,HRV,GDP,TOT,USD_CAP,A,2010,20044.03904,
4345,HRV,GDP,TOT,USD_CAP,A,2011,21082.7495,
4346,HRV,GDP,TOT,USD_CAP,A,2012,21456.20644,
4347,HRV,GDP,TOT,USD_CAP,A,2013,22141.10676,
4348,HRV,GDP,TOT,USD_CAP,A,2014,22373.07471,
4349,HRV,GDP,TOT,USD_CAP,A,2015,23313.87772,
4350,HRV,GDP,TOT,USD_CAP,A,2016,25271.87513,
4351,HRV,GDP,TOT,USD_CAP,A,2017,27171.78466,
4352,HRV,GDP,TOT,USD_CAP,A,2018,28887.86225,
4353,HRV,GDP,TOT,USD_CAP,A,2019,31572.72929,
4354,HRV,GDP,TOT,USD_CAP,A,2020,29705.535710000004,
4355,HRV,GDP,TOT,USD_CAP,A,2021,34044.07191,P
4356,HRV,GDP,TOT,USD_CAP,A,2022,39558.839510000005,E
4385,CYP,GDP,TOT,USD_CAP,A,1995,17097.59188,
4386,CYP,GDP,TOT,USD_CAP,A,1996,17320.52147,
4387,CYP,GDP,TOT,USD_CAP,A,1997,17781.30978,
4388,CYP,GDP,TOT,USD_CAP,A,1998,18759.37381,
4389,CYP,GDP,TOT,USD_CAP,A,1999,19662.17101,
4390,CYP,GDP,TOT,USD_CAP,A,2000,21292.181569999997,
4391,CYP,GDP,TOT,USD_CAP,A,2001,22866.97721,
4392,CYP,GDP,TOT,USD_CAP,A,2002,23556.88668,
4393,CYP,GDP,TOT,USD_CAP,A,2003,24280.934559999998,
4394,CYP,GDP,TOT,USD_CAP,A,2004,25944.86772,
4395,CYP,GDP,TOT,USD_CAP,A,2005,27763.24693,
4396,CYP,GDP,TOT,USD_CAP,A,2006,30010.89447,
4397,CYP,GDP,TOT,USD_CAP,A,2007,32885.403,
4398,CYP,GDP,TOT,USD_CAP,A,2008,34830.196710000004,
4399,CYP,GDP,TOT,USD_CAP,A,2009,33886.59393,
4400,CYP,GDP,TOT,USD_CAP,A,2010,33511.26107,
4401,CYP,GDP,TOT,USD_CAP,A,2011,33406.269589999996,
4402,CYP,GDP,TOT,USD_CAP,A,2012,31924.037239999998,
4403,CYP,GDP,TOT,USD_CAP,A,2013,30451.702569999998,
4404,CYP,GDP,TOT,USD_CAP,A,2014,30170.917339999996,
4405,CYP,GDP,TOT,USD_CAP,A,2015,31922.43605,
4406,CYP,GDP,TOT,USD_CAP,A,2016,35878.55928,
4407,CYP,GDP,TOT,USD_CAP,A,2017,38414.9012,
4408,CYP,GDP,TOT,USD_CAP,A,2018,40676.39555,
4409,CYP,GDP,TOT,USD_CAP,A,2019,44038.86115,
4410,CYP,GDP,TOT,USD_CAP,A,2020,41421.82243,
4411,CYP,GDP,TOT,USD_CAP,A,2021,44393.9811,P
4412,CYP,GDP,TOT,USD_CAP,A,2022,49741.81598,P
4441,MLT,GDP,TOT,USD_CAP,A,1995,13978.3377,
4442,MLT,GDP,TOT,USD_CAP,A,1996,14658.035730000001,
4443,MLT,GDP,TOT,USD_CAP,A,1997,15491.78385,
4444,MLT,GDP,TOT,USD_CAP,A,1998,16221.94449,
4445,MLT,GDP,TOT,USD_CAP,A,1999,16941.77592,
4446,MLT,GDP,TOT,USD_CAP,A,2000,18363.89457,
4447,MLT,GDP,TOT,USD_CAP,A,2001,18510.39417,
4448,MLT,GDP,TOT,USD_CAP,A,2002,19601.629780000003,
4449,MLT,GDP,TOT,USD_CAP,A,2003,20931.27064,
4450,MLT,GDP,TOT,USD_CAP,A,2004,21551.29505,
4451,MLT,GDP,TOT,USD_CAP,A,2005,22308.71913,
4452,MLT,GDP,TOT,USD_CAP,A,2006,23320.754240000002,
4453,MLT,GDP,TOT,USD_CAP,A,2007,25061.15923,
4454,MLT,GDP,TOT,USD_CAP,A,2008,26523.72619,
4455,MLT,GDP,TOT,USD_CAP,A,2009,26652.563580000002,
4456,MLT,GDP,TOT,USD_CAP,A,2010,28725.10635,
4457,MLT,GDP,TOT,USD_CAP,A,2011,28973.045319999997,
4458,MLT,GDP,TOT,USD_CAP,A,2012,30241.42175,
4459,MLT,GDP,TOT,USD_CAP,A,2013,32287.911360000002,
4460,MLT,GDP,TOT,USD_CAP,A,2014,34318.33368,
4461,MLT,GDP,TOT,USD_CAP,A,2015,37430.60574,
4462,MLT,GDP,TOT,USD_CAP,A,2016,39678.50108,
4463,MLT,GDP,TOT,USD_CAP,A,2017,43447.27834,
4464,MLT,GDP,TOT,USD_CAP,A,2018,45582.87318,
4465,MLT,GDP,TOT,USD_CAP,A,2019,49155.630789999996,
4466,MLT,GDP,TOT,USD_CAP,A,2020,44900.73558,
4467,MLT,GDP,TOT,USD_CAP,A,2021,49980.09819,
4468,MLT,GDP,TOT,USD_CAP,A,2022,55332.55357999999,
4497,ROU,GDP,TOT,USD_CAP,A,1995,5430.22037,
4498,ROU,GDP,TOT,USD_CAP,A,1996,5748.549253,
4499,ROU,GDP,TOT,USD_CAP,A,1997,5566.17459,
4500,ROU,GDP,TOT,USD_CAP,A,1998,5545.694213000001,
4501,ROU,GDP,TOT,USD_CAP,A,1999,5599.947561999999,
4502,ROU,GDP,TOT,USD_CAP,A,2000,5850.908021,
4503,ROU,GDP,TOT,USD_CAP,A,2001,6439.287795,
4504,ROU,GDP,TOT,USD_CAP,A,2002,7180.411394,
4505,ROU,GDP,TOT,USD_CAP,A,2003,7560.299928,
4506,ROU,GDP,TOT,USD_CAP,A,2004,8990.324885,B
4507,ROU,GDP,TOT,USD_CAP,A,2005,9602.147673000001,
4508,ROU,GDP,TOT,USD_CAP,A,2006,11554.90252,
4509,ROU,GDP,TOT,USD_CAP,A,2007,13701.675169999999,
4510,ROU,GDP,TOT,USD_CAP,A,2008,16782.15563,
4511,ROU,GDP,TOT,USD_CAP,A,2009,16632.74353,
4512,ROU,GDP,TOT,USD_CAP,A,2010,17355.91826,
4513,ROU,GDP,TOT,USD_CAP,A,2011,18802.85783,
4514,ROU,GDP,TOT,USD_CAP,A,2012,19807.1025,
4515,ROU,GDP,TOT,USD_CAP,A,2013,19672.24286,
4516,ROU,GDP,TOT,USD_CAP,A,2014,20624.32669,
4517,ROU,GDP,TOT,USD_CAP,A,2015,21617.288480000003,
4518,ROU,GDP,TOT,USD_CAP,A,2016,23899.78249,
4519,ROU,GDP,TOT,USD_CAP,A,2017,26937.4618,
4520,ROU,GDP,TOT,USD_CAP,A,2018,29553.0415,
4521,ROU,GDP,TOT,USD_CAP,A,2019,33028.05257,
4522,ROU,GDP,TOT,USD_CAP,A,2020,33325.49422,
4523,ROU,GDP,TOT,USD_CAP,A,2021,36255.862610000004,P
4524,ROU,GDP,TOT,USD_CAP,A,2022,41619.991369999996,P
4548,MKD,GDP,TOT,USD_CAP,A,2000,6152.655855,E
4549,MKD,GDP,TOT,USD_CAP,A,2001,6050.882886,E
4550,MKD,GDP,TOT,USD_CAP,A,2002,6395.184104,E
4551,MKD,GDP,TOT,USD_CAP,A,2003,6595.78359,E
4552,MKD,GDP,TOT,USD_CAP,A,2004,7172.039536,E
4553,MKD,GDP,TOT,USD_CAP,A,2005,7848.922820000001,E
4554,MKD,GDP,TOT,USD_CAP,A,2006,8688.897628,E
4555,MKD,GDP,TOT,USD_CAP,A,2007,9352.004121,E
4556,MKD,GDP,TOT,USD_CAP,A,2008,10521.86023,E
4557,MKD,GDP,TOT,USD_CAP,A,2009,11010.55741,E
4558,MKD,GDP,TOT,USD_CAP,A,2010,11360.930540000001,E
4559,MKD,GDP,TOT,USD_CAP,A,2011,11689.96205,E
4560,MKD,GDP,TOT,USD_CAP,A,2012,11915.68727,E
4561,MKD,GDP,TOT,USD_CAP,A,2013,12727.35558,E
4562,MKD,GDP,TOT,USD_CAP,A,2014,13434.737519999999,E
4563,MKD,GDP,TOT,USD_CAP,A,2015,13888.29304,E
4564,MKD,GDP,TOT,USD_CAP,A,2016,15138.00475,E
4565,MKD,GDP,TOT,USD_CAP,A,2017,15706.422359999999,E
4566,MKD,GDP,TOT,USD_CAP,A,2018,16796.29814,E
4567,MKD,GDP,TOT,USD_CAP,A,2019,18007.143959999998,E
4568,MKD,GDP,TOT,USD_CAP,A,2020,17323.10206,E
4584,ZMB,GDP,TOT,USD_CAP,A,2006,2409.241459,
4585,ZMB,GDP,TOT,USD_CAP,A,2007,2587.959131,
4586,ZMB,GDP,TOT,USD_CAP,A,2008,2742.9147390000003,
4587,ZMB,GDP,TOT,USD_CAP,A,2009,2909.724532,
4588,ZMB,GDP,TOT,USD_CAP,A,2010,3136.322797,
4589,ZMB,GDP,TOT,USD_CAP,A,2011,3267.4082780000003,
4590,ZMB,GDP,TOT,USD_CAP,A,2012,3357.7383700000005,
4591,ZMB,GDP,TOT,USD_CAP,A,2013,3506.389931,
4592,ZMB,GDP,TOT,USD_CAP,A,2014,3463.409685,
4593,ZMB,GDP,TOT,USD_CAP,A,2015,3352.5262,
4594,ZMB,GDP,TOT,USD_CAP,A,2016,3322.580089,
4595,ZMB,GDP,TOT,USD_CAP,A,2017,3387.885589,
4596,ZMB,GDP,TOT,USD_CAP,A,2018,3507.7952299999997,
4597,ZMB,GDP,TOT,USD_CAP,A,2019,3514.6880079999996,
4598,ZMB,GDP,TOT,USD_CAP,A,2020,3358.0048909999996,
4631,HKG,GDP,TOT,USD_CAP,A,1990,18251.64202,E
4632,HKG,GDP,TOT,USD_CAP,A,1991,19778.34076,E
4633,HKG,GDP,TOT,USD_CAP,A,1992,21308.81535,E
4634,HKG,GDP,TOT,USD_CAP,A,1993,22774.02953,E
4635,HKG,GDP,TOT,USD_CAP,A,1994,24116.71787,E
4636,HKG,GDP,TOT,USD_CAP,A,1995,24711.4531,E
4637,HKG,GDP,TOT,USD_CAP,A,1996,25094.142999999996,E
4638,HKG,GDP,TOT,USD_CAP,A,1997,26609.54534,E
4639,HKG,GDP,TOT,USD_CAP,A,1998,25113.20749,E
4640,HKG,GDP,TOT,USD_CAP,A,1999,25860.49538,E
4641,HKG,GDP,TOT,USD_CAP,A,2000,28221.04145,E
4642,HKG,GDP,TOT,USD_CAP,A,2001,28806.895739999996,E
4643,HKG,GDP,TOT,USD_CAP,A,2002,29608.235289999997,E
4644,HKG,GDP,TOT,USD_CAP,A,2003,31175.45769,E
4645,HKG,GDP,TOT,USD_CAP,A,2004,34525.57374,E
4646,HKG,GDP,TOT,USD_CAP,A,2005,38076.27356,E
4647,HKG,GDP,TOT,USD_CAP,A,2006,41741.946260000004,E
4648,HKG,GDP,TOT,USD_CAP,A,2007,45252.143130000004,E
4649,HKG,GDP,TOT,USD_CAP,A,2008,46817.148839999994,E
4650,HKG,GDP,TOT,USD_CAP,A,2009,45859.7254,E
4651,HKG,GDP,TOT,USD_CAP,A,2010,49192.01199,E
4652,HKG,GDP,TOT,USD_CAP,A,2011,52274.50957,E
4653,HKG,GDP,TOT,USD_CAP,A,2012,52235.32288,E
4654,HKG,GDP,TOT,USD_CAP,A,2013,53691.089570000004,E
4655,HKG,GDP,TOT,USD_CAP,A,2014,54785.43619,E
4656,HKG,GDP,TOT,USD_CAP,A,2015,56411.25731,E
4657,HKG,GDP,TOT,USD_CAP,A,2016,57221.97018,E
4658,HKG,GDP,TOT,USD_CAP,A,2017,59843.83188,E
4659,HKG,GDP,TOT,USD_CAP,A,2018,62510.60171,E
4660,HKG,GDP,TOT,USD_CAP,A,2019,62102.60045,E
4661,HKG,GDP,TOT,USD_CAP,A,2020,58949.46595,E
4662,HKG,GDP,TOT,USD_CAP,A,2021,65892.58357999999,E
4677,MDG,GDP,TOT,USD_CAP,A,2007,1573.482039,E
4678,MDG,GDP,TOT,USD_CAP,A,2008,1668.5756509999999,E
4679,MDG,GDP,TOT,USD_CAP,A,2009,1566.416286,E
4680,MDG,GDP,TOT,USD_CAP,A,2010,1551.279644,E
4681,MDG,GDP,TOT,USD_CAP,A,2011,1565.8774859999999,E
4682,MDG,GDP,TOT,USD_CAP,A,2012,1548.9075599999999,E
4683,MDG,GDP,TOT,USD_CAP,A,2013,1553.262396,E
4684,MDG,GDP,TOT,USD_CAP,A,2014,1573.215193,E
4685,MDG,GDP,TOT,USD_CAP,A,2015,1562.306683,E
4686,MDG,GDP,TOT,USD_CAP,A,2016,1624.146348,E
4687,MDG,GDP,TOT,USD_CAP,A,2017,1601.521574,E
4688,MDG,GDP,TOT,USD_CAP,A,2018,1643.7911210000002,E
4689,MDG,GDP,TOT,USD_CAP,A,2019,1702.648643,E
4690,MDG,GDP,TOT,USD_CAP,A,2020,1561.08077,E
4706,MAR,GDP,TOT,USD_CAP,A,2007,6129.855225,E
4707,MAR,GDP,TOT,USD_CAP,A,2008,6545.946239,E
4708,MAR,GDP,TOT,USD_CAP,A,2009,6794.25685,E
4709,MAR,GDP,TOT,USD_CAP,A,2010,7062.748347,E
4710,MAR,GDP,TOT,USD_CAP,A,2011,7508.705687000001,E
4711,MAR,GDP,TOT,USD_CAP,A,2012,7507.265418000001,E
4712,MAR,GDP,TOT,USD_CAP,A,2013,7773.208344,E
4713,MAR,GDP,TOT,USD_CAP,A,2014,7351.113437999999,E
4714,MAR,GDP,TOT,USD_CAP,A,2015,7905.564398,E
4715,MAR,GDP,TOT,USD_CAP,A,2016,7944.1725209999995,E
4716,MAR,GDP,TOT,USD_CAP,A,2017,8193.46357,E
4717,MAR,GDP,TOT,USD_CAP,A,2018,8543.309967000001,E
4718,MAR,GDP,TOT,USD_CAP,A,2019,8807.802665000001,E
4719,MAR,GDP,TOT,USD_CAP,A,2020,8051.4357709999995,E
4720,MAR,GDP,TOT,USD_CAP,A,2021,9073.558801000001,E
4752,SGP,GDP,TOT,USD_CAP,A,1990,23814.0077,
4753,SGP,GDP,TOT,USD_CAP,A,1991,25528.68937,
4754,SGP,GDP,TOT,USD_CAP,A,1992,27016.83953,
4755,SGP,GDP,TOT,USD_CAP,A,1993,30063.66253,
4756,SGP,GDP,TOT,USD_CAP,A,1994,33055.05054,
4757,SGP,GDP,TOT,USD_CAP,A,1995,35092.04707,
4758,SGP,GDP,TOT,USD_CAP,A,1996,36866.58915,
4759,SGP,GDP,TOT,USD_CAP,A,1997,39283.47178,
4760,SGP,GDP,TOT,USD_CAP,A,1998,37559.06232,
4761,SGP,GDP,TOT,USD_CAP,A,1999,39940.923610000005,
4762,SGP,GDP,TOT,USD_CAP,A,2000,43774.64456,
4763,SGP,GDP,TOT,USD_CAP,A,2001,43104.407739999995,
4764,SGP,GDP,TOT,USD_CAP,A,2002,45079.726610000005,
4765,SGP,GDP,TOT,USD_CAP,A,2003,48772.66231,
4766,SGP,GDP,TOT,USD_CAP,A,2004,54372.95921,
4767,SGP,GDP,TOT,USD_CAP,A,2005,58811.63315,
4768,SGP,GDP,TOT,USD_CAP,A,2006,64059.58326,
4769,SGP,GDP,TOT,USD_CAP,A,2007,68787.69842,
4770,SGP,GDP,TOT,USD_CAP,A,2008,67723.96005,
4771,SGP,GDP,TOT,USD_CAP,A,2009,66206.64937,
4772,SGP,GDP,TOT,USD_CAP,A,2010,75385.78855,
4773,SGP,GDP,TOT,USD_CAP,A,2011,80047.57357000001,
4774,SGP,GDP,TOT,USD_CAP,A,2012,82071.71243,
4775,SGP,GDP,TOT,USD_CAP,A,2013,83004.27829,
4776,SGP,GDP,TOT,USD_CAP,A,2014,84418.9316,
4777,SGP,GDP,TOT,USD_CAP,A,2015,86974.77902,
4778,SGP,GDP,TOT,USD_CAP,A,2016,89421.86219,
4779,SGP,GDP,TOT,USD_CAP,A,2017,95354.73423999999,
4780,SGP,GDP,TOT,USD_CAP,A,2018,100408.9586,
4781,SGP,GDP,TOT,USD_CAP,A,2019,102127.2149,
4782,SGP,GDP,TOT,USD_CAP,A,2020,98148.67364,
4811,EU27_2020,GDP,TOT,USD_CAP,A,1995,17793.672430000002,
4812,EU27_2020,GDP,TOT,USD_CAP,A,1996,18390.83465,
4813,EU27_2020,GDP,TOT,USD_CAP,A,1997,19114.374819999997,
4814,EU27_2020,GDP,TOT,USD_CAP,A,1998,20021.27727,
4815,EU27_2020,GDP,TOT,USD_CAP,A,1999,20805.51847,
4816,EU27_2020,GDP,TOT,USD_CAP,A,2000,22121.173319999998,
4817,EU27_2020,GDP,TOT,USD_CAP,A,2001,23216.868,
4818,EU27_2020,GDP,TOT,USD_CAP,A,2002,24244.57721,
4819,EU27_2020,GDP,TOT,USD_CAP,A,2003,24763.225459999998,
4820,EU27_2020,GDP,TOT,USD_CAP,A,2004,25926.030619999998,
4821,EU27_2020,GDP,TOT,USD_CAP,A,2005,26873.51523,
4822,EU27_2020,GDP,TOT,USD_CAP,A,2006,29187.602810000004,
4823,EU27_2020,GDP,TOT,USD_CAP,A,2007,31102.30725,
4824,EU27_2020,GDP,TOT,USD_CAP,A,2008,32557.38475,
4825,EU27_2020,GDP,TOT,USD_CAP,A,2009,31856.74693,
4826,EU27_2020,GDP,TOT,USD_CAP,A,2010,32905.23133,
4827,EU27_2020,GDP,TOT,USD_CAP,A,2011,34432.89077,
4828,EU27_2020,GDP,TOT,USD_CAP,A,2012,34900.80645,
4829,EU27_2020,GDP,TOT,USD_CAP,A,2013,36048.78112,
4830,EU27_2020,GDP,TOT,USD_CAP,A,2014,37093.835230000004,
4831,EU27_2020,GDP,TOT,USD_CAP,A,2015,38256.93172,
4832,EU27_2020,GDP,TOT,USD_CAP,A,2016,40580.54528,
4833,EU27_2020,GDP,TOT,USD_CAP,A,2017,42694.77826,
4834,EU27_2020,GDP,TOT,USD_CAP,A,2018,44676.53439,
4835,EU27_2020,GDP,TOT,USD_CAP,A,2019,47452.17348,
4836,EU27_2020,GDP,TOT,USD_CAP,A,2020,45875.42527,
4837,EU27_2020,GDP,TOT,USD_CAP,A,2021,49110.52877,
4838,EU27_2020,GDP,TOT,USD_CAP,A,2022,54260.416,
4863,ALB,GDP,TOT,USD_CAP,A,1997,2726.250752,
4864,ALB,GDP,TOT,USD_CAP,A,1998,3030.760984,
4865,ALB,GDP,TOT,USD_CAP,A,1999,3482.711947,
4866,ALB,GDP,TOT,USD_CAP,A,2000,3874.6886090000003,
4867,ALB,GDP,TOT,USD_CAP,A,2001,4300.224528,
4868,ALB,GDP,TOT,USD_CAP,A,2002,4661.382534,
4869,ALB,GDP,TOT,USD_CAP,A,2003,5000.305612,
4870,ALB,GDP,TOT,USD_CAP,A,2004,5427.744811,
4871,ALB,GDP,TOT,USD_CAP,A,2005,5865.314976,
4872,ALB,GDP,TOT,USD_CAP,A,2006,6565.592175,
4873,ALB,GDP,TOT,USD_CAP,A,2007,7284.180954,
4874,ALB,GDP,TOT,USD_CAP,A,2008,8228.325708,D
4875,ALB,GDP,TOT,USD_CAP,A,2009,8813.479218,
4876,ALB,GDP,TOT,USD_CAP,A,2010,9628.640205,
4877,ALB,GDP,TOT,USD_CAP,A,2011,10207.77567,
4878,ALB,GDP,TOT,USD_CAP,A,2012,10526.26764,
4879,ALB,GDP,TOT,USD_CAP,A,2013,10570.99237,D
4880,ALB,GDP,TOT,USD_CAP,A,2014,11259.21605,
4881,ALB,GDP,TOT,USD_CAP,A,2015,11658.89214,
4882,ALB,GDP,TOT,USD_CAP,A,2016,12078.8592,
4883,ALB,GDP,TOT,USD_CAP,A,2017,12770.949359999999,
4884,ALB,GDP,TOT,USD_CAP,A,2018,13498.12257,
